custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid
4506762,-86.08491,39.87031,1278824388,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506763,-85.998749,39.848882,1279228320,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506764,-85.955488,39.905427,125157347,1,8.0,424.0,2,4,1,0,1,1,1,0,0,A,0,0,1,0
4506765,-85.955488,39.905427,125157347,2,16.0,848.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506766,-86.033827,39.836232,1293457057,1,2.0,106.0,1,1,1,0,0,0,0,0,0,A,0,0,1,0
4506767,-86.009559,39.845596,1279237105,1,4.0,212.0,2,1,1,0,0,0,0,0,0,O,0,0,1,0
4506768,-86.013904,40.069528,1297362993,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506769,-86.018779,40.178917,35259787,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506770,-85.964593,40.105655,1239682871,1,8.0,424.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506771,-86.032376,39.915985,1279226904,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506772,-86.028308,39.93342,1278212395,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506773,-86.020544,39.932492,1050618874,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506774,-86.028854,40.036526,1278308414,1,2.0,106.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506775,-86.070115,40.044975,1278463937,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506776,-86.010994,39.961979,1291642763,1,8.0,424.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506777,-86.083121,39.870979,1278824130,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506778,-86.116765,39.854769,1279102789,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506779,-86.07336,39.91431,1166903432,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506780,-86.099099,39.909988,1278993155,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506781,-85.983335,39.860405,1293682585,2,16.0,848.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506782,-86.046361,39.912037,1279169339,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506783,-86.000034,39.856933,1279245819,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506784,-86.019611,39.843026,1279219901,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506785,-86.054823,39.906277,1279163822,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506786,-86.070012,39.88253,1293449377,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506787,-86.120516,39.883769,1279158094,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506788,-86.142874,39.874011,1278685965,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506789,-86.107723,39.908535,1278961174,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506790,-86.000926,40.039591,1246255624,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506791,-86.005091,40.010582,1278306338,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506792,-86.066399,39.84295,1296744014,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506793,-85.989095,39.856798,1279236606,3,6.0,318.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506794,-85.987811,39.856721,1279236622,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0
4506795,-86.009773,39.863141,717776108,2,12.0,636.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0
4506796,-86.023278,39.836295,1050236680,1,8.0,424.0,2,2,1,0,0,0,1,0,0,A,0,0,1,0
4506797,-86.011627,39.837474,1279307687,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0
4506798,-86.011602,39.837473,1279307687,7,56.0,2968.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0
4506799,-86.032378,39.916645,19500222,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506800,-86.044434,39.926192,948613693,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506801,-86.009583,40.041013,1278369862,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506802,-86.069606,39.99813,1220067524,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506803,-86.067524,40.003413,1128166517,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506804,-85.996327,39.984598,1220057290,1,8.0,424.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506805,-86.154127,39.842222,1278586421,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506806,-86.121373,39.845403,1278820261,1,4.0,212.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506807,-86.04467,39.948079,1278268437,1,6.0,318.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0
4506808,-86.020444,39.955501,1278784273,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506809,-85.977409,39.860824,1197406178,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506810,-85.95905,39.904492,1197312684,1,2.0,106.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506811,-85.993556,39.854816,1050237791,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506812,-86.026059,39.824726,755884428,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506813,-86.04791,39.898052,1197044991,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506814,-86.052659,39.904138,1050379995,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506815,-86.0794,39.876691,1279055652,1,2.0,106.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506816,-86.128871,39.86919,1279068939,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506817,-86.07142,39.910357,1197849606,1,8.0,424.0,2,1,0,0,1,0,0,0,0,E,0,0,1,0
4506818,-86.012491,40.032284,1278316116,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506819,-86.02933,40.045905,1278323736,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506820,-86.034549,39.998007,1220146254,1,8.0,424.0,1,2,0,0,1,0,1,0,0,A,0,0,1,0
4506821,-86.040657,39.952355,1278265921,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506822,-86.044361,39.909086,1279171279,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506823,-86.031736,39.925747,1293345202,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506824,-86.012138,40.043754,711375150,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506825,-86.126695,40.003974,1297386125,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506826,-86.005513,40.015129,1291633398,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506827,-86.000867,39.972275,1162588236,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506828,-86.140734,39.848543,1278579015,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506829,-86.124621,39.84986,1278818775,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506830,-86.079048,39.956014,1165279829,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506831,-86.076932,39.903661,1311703048,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506832,-85.985541,39.857097,1279237730,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506833,-85.957788,39.90109,1162415744,1,8.0,424.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506834,-86.011498,39.857225,1279301792,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506835,-86.029872,39.849871,125147278,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506836,-86.041846,39.905481,1050646137,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506837,-86.073182,39.87928,1279016422,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506838,-86.082019,39.877062,1279055660,1,6.0,318.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506839,-86.115458,39.908066,1279018942,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506840,-85.998531,40.032336,1278362873,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506841,-86.007929,40.009438,1278303145,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506842,-86.018379,39.930682,1278254536,1,8.0,424.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506843,-86.041476,39.950184,1278298297,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506844,-86.064425,39.90441,125157187,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506845,-86.125474,39.868206,1279068892,1,4.0,212.0,2,2,0,0,1,0,1,0,0,A,0,0,1,0
4506846,-86.120558,39.837667,1278821703,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506847,-85.970992,39.845159,1279227669,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506848,-86.013857,39.843282,1279311804,1,6.0,480.0,1,1,0,0,1,0,0,0,0,E,0,0,1,0
4506849,-86.013764,39.843252,1279311804,1,8.0,424.0,1,1,0,0,1,0,0,0,0,E,0,0,1,0
4506850,-86.108294,40.041391,1067012071,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506851,-86.105208,40.169497,35258860,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506852,-86.003964,40.013705,1278330482,1,4.0,212.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506853,-86.059906,39.929808,1220160225,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506854,-86.029134,40.044253,1278323818,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506855,-86.13178,40.043311,1128547543,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506856,-86.014861,40.039721,1278366974,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506857,-86.004778,39.963717,1278305753,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506858,-86.007423,40.000002,1067546351,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506859,-86.141225,39.850629,1278782021,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506860,-86.121007,39.854329,1296695310,1,2.0,106.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506861,-86.110911,39.923567,1293344474,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506862,-86.072665,39.951343,1165279835,1,8.0,424.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506863,-85.97741,39.854029,1279227660,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506864,-85.93561,39.88722,1076667484,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506865,-86.025789,39.841858,1279221332,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506866,-86.045288,39.888736,1293446143,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506867,-86.058032,39.908353,1027955888,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506868,-86.077128,39.88075,1296874992,1,8.0,424.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506869,-86.121281,39.886784,1279176996,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506870,-86.143052,39.875454,1278685970,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506871,-86.095542,39.930349,1278270348,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506872,-86.018894,40.049822,1067015499,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506873,-86.006153,40.011437,1278306319,1,2.0,106.0,2,2,0,0,1,0,1,0,0,A,0,0,1,0
4506874,-86.035936,39.95805,19515481,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506875,-86.047461,39.896811,1279084317,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506876,-86.04111,39.913296,1240873835,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506877,-86.134868,39.879632,709592533,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506878,-86.121238,39.839208,1279159178,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506879,-86.009152,39.84581,1296634785,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506880,-86.011494,39.842816,1279311815,1,8.0,424.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506881,-86.105443,39.929869,1278254588,1,6.0,318.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506882,-86.106798,40.044503,1308388307,1,8.0,424.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506883,-86.014588,39.93428,1278239191,1,6.0,318.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506884,-86.089836,39.97986,1220038996,1,3.0,159.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506885,-85.961661,39.899954,1162401240,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506886,-86.012731,39.860587,1279301808,1,3.0,159.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506887,-86.030347,39.836976,1279182759,2,16.0,848.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506888,-86.072693,39.905915,125143935,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506889,-86.05225,39.904078,1196486325,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506890,-86.046748,39.883151,755726655,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506891,-86.123352,39.886768,949241361,1,8.0,424.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506892,-86.107569,39.910025,1278961175,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506893,-86.008511,40.037758,1278615877,1,8.0,424.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506894,-86.072896,40.031981,1220066918,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506895,-86.014009,39.957413,1278782098,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506896,-86.027505,39.935477,1278306826,1,3.0,159.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506897,-86.037995,39.955397,1278248485,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506898,-86.05127,39.904719,1228436341,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506899,-86.123865,39.867901,1279068873,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506900,-86.124444,39.854614,1279180069,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506901,-85.998166,39.853596,1279245244,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506902,-86.021918,39.837446,1279310002,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506903,-86.050756,39.891507,1365050477,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506904,-85.998987,40.023937,1278358428,1,8.0,424.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506905,-86.052258,40.04262,1278323584,1,6.0,318.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4506906,-85.99654,40.064965,1278305416,1,8.0,424.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4506907,-86.005622,39.981227,1278268258,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506908,-86.052747,39.906909,1279163827,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506909,-86.145727,39.87293,1278611538,1,2.0,106.0,2,1,0,0,0,1,0,0,0,E,0,0,1,0
4506910,-85.977049,39.860023,1197406178,1,4.0,212.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506911,-85.990388,39.885354,27676532,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506912,-86.026834,39.844698,1279220257,1,2.0,106.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
4506913,-86.045521,39.845965,19467497,1,6.0,318.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506914,-86.074095,39.878439,1279016422,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506915,-86.08486,39.869209,1278824388,1,8.0,424.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506916,-85.957984,39.876163,19493844,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506917,-86.043121,39.868644,1283578344,1,3.0,159.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506918,-86.025724,39.841935,1279221332,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506919,-85.980892,39.827305,1296781489,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506920,-86.056986,39.903785,1296754205,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506921,-86.068648,39.882911,1050537114,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506922,-86.12116,39.884262,1296783040,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506923,-86.1442,39.872415,1293449772,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506924,-86.105925,39.909522,1051584716,1,3.0,159.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506925,-86.01261,40.034788,1278313404,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506926,-86.045742,40.020374,1291632243,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506927,-86.035761,39.999125,1220146254,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506928,-86.029787,39.934871,1278255060,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506929,-86.027706,39.9236,1279232087,1,4.0,320.0,1,1,0,0,1,0,0,0,0,E,0,0,1,0
4506930,-86.045378,39.910776,1279169343,2,16.0,848.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506931,-86.143046,39.876273,1293449380,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506932,-86.122389,39.838799,1279159171,1,8.0,640.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506933,-85.994454,39.856646,1279232182,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506934,-86.018107,39.839842,1293456188,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506935,-86.087532,39.934708,1278380639,1,6.0,318.0,2,1,0,0,0,1,0,0,0,E,0,0,1,0
4506936,-86.126418,40.009164,1278310384,1,6.0,318.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506937,-86.124001,40.135799,1185987551,1,8.0,424.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4506938,-85.981663,39.974234,1219929280,1,6.0,318.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506939,-86.053367,39.936421,1220142216,1,6.0,318.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506940,-86.123635,39.883897,1296782745,1,4.0,212.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4506941,-86.126714,39.852152,1296949463,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506942,-85.984792,39.847668,1320898386,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506943,-86.028346,39.835303,1279242396,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506944,-86.034086,39.835871,1279245179,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506945,-86.073806,39.878704,1279016422,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506946,-86.095266,39.870101,1050566682,1,6.0,318.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506947,-86.045501,39.840873,1279040322,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506948,-86.031002,39.82969,125159407,1,10.0,530.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506949,-86.046668,39.901818,765871787,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506950,-86.055486,39.904777,1279098210,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506951,-86.058226,39.892274,1115275111,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506952,-86.142048,39.871152,839141156,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506953,-86.099762,39.910054,125144429,1,3.0,159.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506954,-86.008296,40.038983,1278335481,1,4.0,212.0,2,1,0,0,1,0,0,0,0,4,0,0,1,0
4506955,-86.052318,40.022061,1278453561,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506956,-86.025302,40.00076,1278294466,1,8.0,424.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506957,-86.026909,39.938741,1278212430,1,8.0,424.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506958,-86.041672,39.907889,1279163429,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506959,-86.040168,39.916492,1279102086,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506960,-86.134369,39.878007,709592535,1,3.0,159.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506961,-85.984641,39.854921,1279232833,2,12.0,636.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506962,-86.026608,39.838378,870256228,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506963,-86.080698,39.877156,1279023952,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506964,-86.014178,40.047127,1278330195,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506965,-86.084503,40.064474,1278450755,1,8.0,424.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506966,-86.027256,39.938248,1278212430,1,6.0,318.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506967,-86.032079,39.915593,1279226905,1,2.0,106.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
4506968,-86.117129,39.869057,1278826286,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506969,-86.12366,39.846147,1278820250,1,3.0,159.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4506970,-85.98275,39.863597,1279283539,1,2.0,106.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
4506971,-85.957984,39.869943,1196415238,1,2.0,106.0,2,1,0,0,0,1,0,0,0,E,0,0,1,0
4506972,-86.015519,39.840958,1279310046,1,4.0,212.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506973,-86.077325,39.879701,1296874992,1,4.0,212.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
4506974,-86.083226,39.897887,1197501893,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506975,-86.042376,39.889268,1279069281,1,2.0,106.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506976,-86.051099,39.90341,1228422002,1,8.0,424.0,1,1,0,0,0,0,1,0,0,A,0,0,1,0
4506978,-86.027456,39.844958,1283547079,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506979,-86.083217,39.894516,1279013173,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506980,-86.052192,39.902861,1279144581,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506981,-86.080634,39.87667,1279023952,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506982,-86.146734,39.870588,930470136,1,2.0,106.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506983,-86.106996,39.908579,1278961174,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506984,-85.998523,40.032556,1278362844,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506985,-86.005722,40.010145,1278306340,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506986,-86.04722,40.015104,854873967,1,3.0,159.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506987,-86.037796,39.961045,1278293183,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506988,-86.023006,39.924471,1050330925,1,8.0,424.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506989,-86.146955,39.873128,1293449664,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506990,-86.117268,39.852095,1278817212,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506991,-85.998261,39.851382,1279245250,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506992,-86.025249,39.83692,1050317611,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506993,-86.080589,39.873496,1279073695,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506994,-86.002937,40.039986,1278370620,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506995,-86.047534,40.042728,1220046608,1,4.0,212.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
4506996,-86.014647,39.933828,1186190559,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506997,-86.007641,40.001256,1278373140,1,4.0,212.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
4506998,-86.05491,39.900966,1279098204,1,6.0,318.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4506999,-86.145836,39.873393,1197316963,1,6.0,318.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507000,-85.978956,39.860527,1279245391,1,2.0,106.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
4507001,-85.962461,39.867398,19465082,1,6.0,318.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
