custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid,dataset_id
4506967,-86.032079,39.915593,1279226905,1,2.0,106.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4506969,-86.12366,39.846147,1278820250,1,3.0,159.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4506970,-85.98275,39.863597,1279283539,1,2.0,106.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4506995,-86.047534,40.042728,1220046608,1,4.0,212.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507001,-85.962461,39.867398,19465082,1,6.0,318.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507003,-86.07559,39.881074,1296875008,1,4.0,212.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507004,-86.070269,39.883924,1279030262,1,2.0,106.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507029,-85.978913,39.862093,1279245391,1,2.0,106.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507054,-86.124245,40.131506,1149205873,1,2.0,106.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507055,-86.007236,39.974059,1297369619,1,8.0,424.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507148,-86.062324,39.845583,1196419188,1,6.0,318.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507179,-86.042592,39.889511,1279069282,1,4.0,212.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507204,-86.076246,39.880632,1296874992,1,2.0,106.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
